ZIP,Diesel,Electric,Flex_Fuel,Gasoline,Gasoline_Hybrid,Hydrogen,Natural_Gas,PHEV,Propane,Total_Cars,Total_EV,EV_perc,Median_Household_Income,Latino_perc,White_perc,Asian_perc,Black_perc,BachOrHigher_perc,Total_Population,Zillow_Home_Value_Index,COUNTYFP,agg_travel_time_to_work_by_sexEST1,agg_travel_time_to_work_by_sex_AVG_TTW,travel_time_to_workEST1,travel_time_to_work_30MINUS_TTW,travel_time_to_work_30MINUS_TTW_PCT,travel_time_to_work_30TO59_TTW,travel_time_to_work_30TO59_TTW_PCT,travel_time_to_work_60PLUS_TTW,travel_time_to_work_60PLUS_TTW_PCT,poverty_families_by_household_type_tenureEST2,poverty_families_by_household_type_tenure_OWN,poverty_families_by_household_type_tenure_OWN_PCT,poverty_families_by_household_type_tenure_RENT,poverty_families_by_household_type_tenure_RENT_PCT,poverty_individuals_by_living_arrangementEST1,poverty_individuals_by_living_arrangementEST2,poverty_individuals_by_living_arrangementEST2_PCT,poverty_individuals_by_living_arrangement_FAM,poverty_individuals_by_living_arrangement_FAM_PCT,poverty_individuals_by_living_arrangementEST14,poverty_individuals_by_living_arrangementEST14_PCT,median_household_incomeEST1,aggregate_household_incomeEST1,median_family_incomeEST1,median_nonfamily_household_incomeEST1,household_income_distribution_LT15,household_income_distribution_LT15_PCT,household_income_distribution_15TO25,household_income_distribution_15TO25_PCT,household_income_distribution_25TO35,household_income_distribution_25TO35_PCT,household_income_distribution_35TO45,household_income_distribution_35TO45_PCT,household_income_distribution_45TO60,household_income_distribution_45TO60_PCT,household_income_distributionEST12,household_income_distributionEST12_PCT,household_income_distributionEST13,household_income_distributionEST13_PCT,household_income_distributionEST14,household_income_distributionEST14_PCT,household_income_distributionEST15,household_income_distributionEST15_PCT,household_income_distribution_GT150,household_income_distribution_GT150_PCT,sex_age_employment_status_16plus_CLF,sex_age_employment_status_16plus_UE,sex_age_employment_status_16plus_UE_PCT,sex_age_employment_status_16plus_16TO24,sex_age_employment_status_16plus_UE_16TO24,sex_age_employment_status_16plus_UE_16TO24_PCT,sex_age_employment_status_16plus_25TO64,sex_age_employment_status_16plus_UE_25TO64,sex_age_employment_status_16plus_UE_25TO64_PCT,sex_age_employment_status_16plus_ABOVE64,sex_age_employment_status_16plus_UE_ABOVE64,sex_age_employment_status_16plus_UE_ABOVE64_PCT,tenure_occupants_per_room_CROWD,tenure_occupants_per_room_CROWD_PCT,tenure_occupants_per_room_NONCROWD_O,tenure_occupants_per_room_NONCROWD_O_PCT,tenure_occupants_per_room_MODCROWD_O,tenure_occupants_per_room_MODCROWD_O_PCT,tenure_occupants_per_room_SEVCROWD_O,tenure_occupants_per_room_SEVCROWD_O_PCT,tenure_occupants_per_room_NONCROWD_R,tenure_occupants_per_room_NONCROWD_R_PCT,tenure_occupants_per_room_MODCROWD_R,tenure_occupants_per_room_MODCROWD_R_PCT,tenure_occupants_per_room_SEVCROWD_R,tenure_occupants_per_room_SEVCROWD_R_PCT,tenure_housing_costs_pct_income_CB,tenure_housing_costs_pct_income_CB_PCT,tenure_housing_costs_pct_income_CB_LT35,tenure_housing_costs_pct_income_CB_LT35_PCT,tenure_housing_costs_pct_income_CB_GT35,tenure_housing_costs_pct_income_CB_GT35_PCT,tenure_housing_costs_pct_income_CB_O_LT35,tenure_housing_costs_pct_income_CB_O_LT35_PCT,tenure_housing_costs_pct_income_CB_O_GT35,tenure_housing_costs_pct_income_CB_O_GT35_PCT,tenure_housing_costs_pct_income_CB_R_LT35,tenure_housing_costs_pct_income_CB_R_LT35_PCT,tenure_housing_costs_pct_income_CB_R_GT35,tenure_housing_costs_pct_income_CB_R_GT35_PCT,median_earnings_by_sex_education_25plusEST1,median_earnings_by_sex_education_25plusEST2,median_earnings_by_sex_education_25plusEST3,median_earnings_by_sex_education_25plusEST4,median_earnings_by_sex_education_25plusEST5,median_earnings_by_sex_education_25plusEST6,education_attainment_employment_status_25_64EST1,education_attainment_employment_status_25_64EST6,education_attainment_employment_status_25_64EST6_PCT,education_attainment_employment_status_25_64EST7,education_attainment_employment_status_25_64EST7_PCT,education_attainment_employment_status_25_64EST8,education_attainment_employment_status_25_64EST8_PCT,education_attainment_employment_status_25_64EST13,education_attainment_employment_status_25_64EST13_PCT,education_attainment_employment_status_25_64EST14,education_attainment_employment_status_25_64EST14_PCT,education_attainment_employment_status_25_64EST15,education_attainment_employment_status_25_64EST15_PCT,education_attainment_employment_status_25_64EST20,education_attainment_employment_status_25_64EST20_PCT,education_attainment_employment_status_25_64EST21,education_attainment_employment_status_25_64EST21_PCT,education_attainment_employment_status_25_64EST22,education_attainment_employment_status_25_64EST22_PCT,education_attainment_employment_status_25_64EST27,education_attainment_employment_status_25_64EST27_PCT,education_attainment_employment_status_25_64EST28,education_attainment_employment_status_25_64EST28_PCT,education_attainment_employment_status_25_64EST29,education_attainment_employment_status_25_64EST29_PCT,occupation_median_earnings_fulltime_yearround_16plusEST2,occupation_median_earnings_fulltime_yearround_16plusEST17,occupation_median_earnings_fulltime_yearround_16plusEST25,occupation_median_earnings_fulltime_yearround_16plusEST28,occupation_median_earnings_fulltime_yearround_16plusEST29,occupation_median_earnings_fulltime_yearround_16plusEST32
90064,171,1076,396,16266,1614,22,3,463,0,20011,1561,7.8,109357.0,14.4,55.9,20.4,2.3,69.8,25161,1744978.54,37.0,56635.087256493505,31.431906677393403,1762.0168336673346,862.9174348697395,48.61743887775552,642.240881763527,36.14025651302605,256.85851703406814,14.36059719438878,93.15350701402805,19.395991983967935,28.049675350701403,73.75751503006012,63.814112224448905,3961.5783567134267,561.7859719438878,14.363903807615232,407.8356713426854,64.79749899799599,153.9503006012024,33.799723446893786,76849.3344182262,139544296.02434078,89085.0322180917,51335.044402456304,134.19639278557113,10.114685370741483,103.91462925851704,7.928789579158317,101.81082164328657,7.873723446893787,98.90501002004008,7.548004008016034,134.44288577154308,10.191286573146293,121.75270541082165,9.22469739478958,164.62685370741482,12.197627254509019,128.49218436873747,9.343575150300602,89.74268537074148,6.50298997995992,257.78877755511024,18.112941883767537,2103.224849699399,135.75951903807615,6.428100200400801,202.96392785571143,34.44809619238477,13.223006012024046,2220.0553106212424,95.95390781563127,5.457775551102205,549.1547094188377,5.35751503006012,5.118609218436874,149.9823647294589,12.315446893787575,580.0188376753507,89.89143887775552,25.453306613226452,5.221478957915831,9.546693386773548,2.2017234468937876,605.6717434869739,83.48614428857717,61.39559118236473,8.79679358717435,53.58677354709419,6.715102204408818,607.82124248497,45.42571943887776,274.59719438877755,86.63678957915832,333.2240480961924,33.648412825651306,62.7563126252505,70.66665330661323,153.06212424849699,28.823050100200405,211.84088176352705,89.14157515030061,180.1619238476954,39.33371543086173,44837.196501220504,26657.317851147174,34299.73311597578,39867.05405405405,57730.647243388616,80570.3018967334,2220.0553106212424,258.1110220440882,16.140440881763528,17.716633266533066,17.464468937875754,135.79158316633266,26.39219639278557,316.10180360721444,19.09396392785571,21.09819639278557,20.804028056112227,116.3991983967936,23.50827254509018,442.07174348697396,26.340416833667334,27.443286573146292,27.437046092184367,116.41763527054108,25.039426853707415,636.6529058116232,37.50334268537074,29.695791583166333,31.047951903807622,100.93346693386773,24.17856112224449,72581.53648593559,53964.61178861788,33213.08163265306,45127.786717752235,46953.10052910053,50020.60301034807
90069,108,792,194,12244,960,14,1,336,0,14649,1142,7.8,98440.0,8.4,76.3,7.2,2.8,68.8,20185,1208949.52,37.0,56635.087256493505,31.431906677393403,1762.0168336673346,862.9174348697395,48.61743887775552,642.240881763527,36.14025651302605,256.85851703406814,14.36059719438878,93.15350701402805,19.395991983967935,28.049675350701403,73.75751503006012,63.814112224448905,3961.5783567134267,561.7859719438878,14.363903807615232,407.8356713426854,64.79749899799599,153.9503006012024,33.799723446893786,76849.3344182262,139544296.02434078,89085.0322180917,51335.044402456304,134.19639278557113,10.114685370741483,103.91462925851704,7.928789579158317,101.81082164328657,7.873723446893787,98.90501002004008,7.548004008016034,134.44288577154308,10.191286573146293,121.75270541082165,9.22469739478958,164.62685370741482,12.197627254509019,128.49218436873747,9.343575150300602,89.74268537074148,6.50298997995992,257.78877755511024,18.112941883767537,2103.224849699399,135.75951903807615,6.428100200400801,202.96392785571143,34.44809619238477,13.223006012024046,2220.0553106212424,95.95390781563127,5.457775551102205,549.1547094188377,5.35751503006012,5.118609218436874,149.9823647294589,12.315446893787575,580.0188376753507,89.89143887775552,25.453306613226452,5.221478957915831,9.546693386773548,2.2017234468937876,605.6717434869739,83.48614428857717,61.39559118236473,8.79679358717435,53.58677354709419,6.715102204408818,607.82124248497,45.42571943887776,274.59719438877755,86.63678957915832,333.2240480961924,33.648412825651306,62.7563126252505,70.66665330661323,153.06212424849699,28.823050100200405,211.84088176352705,89.14157515030061,180.1619238476954,39.33371543086173,44837.196501220504,26657.317851147174,34299.73311597578,39867.05405405405,57730.647243388616,80570.3018967334,2220.0553106212424,258.1110220440882,16.140440881763528,17.716633266533066,17.464468937875754,135.79158316633266,26.39219639278557,316.10180360721444,19.09396392785571,21.09819639278557,20.804028056112227,116.3991983967936,23.50827254509018,442.07174348697396,26.340416833667334,27.443286573146292,27.437046092184367,116.41763527054108,25.039426853707415,636.6529058116232,37.50334268537074,29.695791583166333,31.047951903807622,100.93346693386773,24.17856112224449,72581.53648593559,53964.61178861788,33213.08163265306,45127.786717752235,46953.10052910053,50020.60301034807
90405,216,923,288,15129,1772,26,4,511,0,18869,1460,7.74,97010.0,15.3,65.8,7.3,3.1,68.6,27367,1756470.43,37.0,56635.087256493505,31.431906677393403,1762.0168336673346,862.9174348697395,48.61743887775552,642.240881763527,36.14025651302605,256.85851703406814,14.36059719438878,93.15350701402805,19.395991983967935,28.049675350701403,73.75751503006012,63.814112224448905,3961.5783567134267,561.7859719438878,14.363903807615232,407.8356713426854,64.79749899799599,153.9503006012024,33.799723446893786,76849.3344182262,139544296.02434078,89085.0322180917,51335.044402456304,134.19639278557113,10.114685370741483,103.91462925851704,7.928789579158317,101.81082164328657,7.873723446893787,98.90501002004008,7.548004008016034,134.44288577154308,10.191286573146293,121.75270541082165,9.22469739478958,164.62685370741482,12.197627254509019,128.49218436873747,9.343575150300602,89.74268537074148,6.50298997995992,257.78877755511024,18.112941883767537,2103.224849699399,135.75951903807615,6.428100200400801,202.96392785571143,34.44809619238477,13.223006012024046,2220.0553106212424,95.95390781563127,5.457775551102205,549.1547094188377,5.35751503006012,5.118609218436874,149.9823647294589,12.315446893787575,580.0188376753507,89.89143887775552,25.453306613226452,5.221478957915831,9.546693386773548,2.2017234468937876,605.6717434869739,83.48614428857717,61.39559118236473,8.79679358717435,53.58677354709419,6.715102204408818,607.82124248497,45.42571943887776,274.59719438877755,86.63678957915832,333.2240480961924,33.648412825651306,62.7563126252505,70.66665330661323,153.06212424849699,28.823050100200405,211.84088176352705,89.14157515030061,180.1619238476954,39.33371543086173,44837.196501220504,26657.317851147174,34299.73311597578,39867.05405405405,57730.647243388616,80570.3018967334,2220.0553106212424,258.1110220440882,16.140440881763528,17.716633266533066,17.464468937875754,135.79158316633266,26.39219639278557,316.10180360721444,19.09396392785571,21.09819639278557,20.804028056112227,116.3991983967936,23.50827254509018,442.07174348697396,26.340416833667334,27.443286573146292,27.437046092184367,116.41763527054108,25.039426853707415,636.6529058116232,37.50334268537074,29.695791583166333,31.047951903807622,100.93346693386773,24.17856112224449,72581.53648593559,53964.61178861788,33213.08163265306,45127.786717752235,46953.10052910053,50020.60301034807
94002,261,1223,461,17366,1590,13,1,394,0,21309,1630,7.65,175694.0,12.2,49.1,29.8,1.1,69.0,28201,2043331.95,81.0,62764.273255813954,29.205838150289022,2119.063583815029,1118.4739884393064,52.60161849710984,769.0346820809249,35.97728323699422,231.5549132947977,10.842196531791908,39.716763005780344,15.115606936416185,41.58433526011561,24.601156069364162,41.65265895953757,4389.028901734104,271.23121387283237,6.032890173410405,170.41040462427745,55.966589595375716,100.82080924855491,43.45537572254335,138121.18713450292,278903750.5813953,155723.95321637427,87874.47619047618,71.6878612716763,4.617630057803468,60.3121387283237,3.9139884393063578,61.09826589595376,4.069421965317919,65.15028901734104,4.337109826589595,91.26589595375722,6.0374566473988445,93.03468208092485,6.156473988439307,158.10404624277456,10.246820809248554,145.16184971098266,9.52664739884393,118.48554913294798,7.63936416184971,657.9595375722544,42.87734104046243,2490.728323699422,99.47398843930635,3.9101156069364156,188.38728323699422,22.15606936416185,9.49364161849711,2479.9710982658958,72.52601156069365,3.356531791907514,715.7052023121387,4.791907514450867,2.6773988439306358,115.51445086705202,7.745895953757225,881.3294797687861,95.23618497109825,22.277456647398843,3.05364161849711,7.971098265895954,1.1321387283236994,525.4161849710982,87.63601156069366,45.35260115606936,6.704624277456648,39.91329479768786,5.08150289017341,552.3583815028902,36.11861271676301,150.84971098265896,85.08861271676301,401.5086705202312,30.712138728323694,61.49132947976879,76.40404624277456,207.72832369942196,25.45421965317919,89.35838150289017,79.55526011560693,193.78034682080926,38.96028901734105,75196.4011627907,36055.52577319588,44536.03731343283,52986.03680981595,87810.15432098765,120287.34939759035,2479.9710982658958,146.3757225433526,6.981618497109827,4.277456647398844,5.456647398843931,56.052023121387286,13.81971098265896,265.8670520231214,12.632427745664739,12.3121387283237,14.998497109826591,71.58959537572254,17.752601156069364,444.8670520231214,21.495780346820805,19.115606936416185,23.997341040462427,95.82080924855491,24.710115606936412,1159.4855491329479,58.31219653179191,36.820809248554916,53.23560693641619,166.10982658959537,43.13953757225433,119706.48837209302,79960.58064516129,39584.59459459459,61740.55421686747,63433.16030534351,67007.9344262295
95134,66,986,465,15380,1033,38,1,374,0,18343,1398,7.62,166828.0,13.0,20.5,59.7,2.1,76.6,31172,1034697.74,85.0,62883.223039215685,29.235318627450976,2151.674019607843,1180.061274509804,54.88460784313726,746.1397058823529,34.64325980392157,225.47303921568627,10.471666666666668,48.205882352941174,14.879901960784315,34.71656862745098,33.325980392156865,54.98936274509803,4641.066176470588,332.7720588235294,7.250759803921569,207.46813725490196,59.17115196078432,125.30392156862744,40.828897058823536,135810.32843137256,271458688.9705882,150670.39557739557,86912.27586206897,80.24754901960785,5.211740196078432,62.56617647058823,4.071789215686274,62.556372549019606,4.144509803921569,62.57107843137255,4.255686274509804,91.53921568627452,6.161764705882353,96.90196078431373,6.376323529411764,146.2843137254902,9.61061274509804,143.60049019607843,9.297009803921569,128.73529411764707,8.116323529411765,682.1397058823529,42.75411764705883,2568.2132352941176,109.13480392156863,4.2136764705882355,223.20833333333334,22.568627450980394,7.77375,2648.8210784313724,82.11764705882354,3.8030882352941178,637.2254901960785,4.448529411764706,3.726299019607843,125.88725490196079,8.680269607843139,847.7647058823529,94.75950980392156,23.102941176470587,3.203921568627451,7.142156862745098,1.056029411764706,583.4901960784314,86.44335784313725,56.154411764705884,8.574436274509804,39.48774509803921,4.981911764705882,542.7352941176471,35.289803921568634,162.0049019607843,86.17235294117647,380.73039215686276,29.054656862745095,56.40931372549019,75.07497549019608,190.0392156862745,23.553039215686272,105.59558823529412,86.42058823529412,190.69117647058823,36.48470588235295,77066.87990196078,33081.390438247014,40246.84025559106,51509.18406593407,88396.41353383458,123118.18947368421,2648.8210784313724,175.78186274509804,8.682573529411764,9.245098039215685,9.066789215686274,78.45098039215686,16.209387254901962,254.8063725490196,12.331568627450979,12.53921568627451,13.28813725490196,78.08088235294117,16.522426470588236,423.9485294117647,20.33237745098039,18.151960784313726,21.546519607843138,107.29901960784314,23.06017156862745,1237.3921568627452,58.65335784313726,42.181372549019606,53.15735294117647,209.01225490196077,44.20821078431373,119708.12745098039,67393.41935483871,38031.89010989011,61076.44094488189,59282.22222222222,60989.82692307692
90013,52,248,112,3688,294,4,2,90,0,4490,342,7.62,22291.0,21.7,28.5,14.3,27.6,37.0,13413,634129.4,37.0,56635.087256493505,31.431906677393403,1762.0168336673346,862.9174348697395,48.61743887775552,642.240881763527,36.14025651302605,256.85851703406814,14.36059719438878,93.15350701402805,19.395991983967935,28.049675350701403,73.75751503006012,63.814112224448905,3961.5783567134267,561.7859719438878,14.363903807615232,407.8356713426854,64.79749899799599,153.9503006012024,33.799723446893786,76849.3344182262,139544296.02434078,89085.0322180917,51335.044402456304,134.19639278557113,10.114685370741483,103.91462925851704,7.928789579158317,101.81082164328657,7.873723446893787,98.90501002004008,7.548004008016034,134.44288577154308,10.191286573146293,121.75270541082165,9.22469739478958,164.62685370741482,12.197627254509019,128.49218436873747,9.343575150300602,89.74268537074148,6.50298997995992,257.78877755511024,18.112941883767537,2103.224849699399,135.75951903807615,6.428100200400801,202.96392785571143,34.44809619238477,13.223006012024046,2220.0553106212424,95.95390781563127,5.457775551102205,549.1547094188377,5.35751503006012,5.118609218436874,149.9823647294589,12.315446893787575,580.0188376753507,89.89143887775552,25.453306613226452,5.221478957915831,9.546693386773548,2.2017234468937876,605.6717434869739,83.48614428857717,61.39559118236473,8.79679358717435,53.58677354709419,6.715102204408818,607.82124248497,45.42571943887776,274.59719438877755,86.63678957915832,333.2240480961924,33.648412825651306,62.7563126252505,70.66665330661323,153.06212424849699,28.823050100200405,211.84088176352705,89.14157515030061,180.1619238476954,39.33371543086173,44837.196501220504,26657.317851147174,34299.73311597578,39867.05405405405,57730.647243388616,80570.3018967334,2220.0553106212424,258.1110220440882,16.140440881763528,17.716633266533066,17.464468937875754,135.79158316633266,26.39219639278557,316.10180360721444,19.09396392785571,21.09819639278557,20.804028056112227,116.3991983967936,23.50827254509018,442.07174348697396,26.340416833667334,27.443286573146292,27.437046092184367,116.41763527054108,25.039426853707415,636.6529058116232,37.50334268537074,29.695791583166333,31.047951903807622,100.93346693386773,24.17856112224449,72581.53648593559,53964.61178861788,33213.08163265306,45127.786717752235,46953.10052910053,50020.60301034807
94538,530,3016,1643,40408,2870,44,6,684,0,49201,3744,7.61,130947.0,18.4,17.0,55.8,3.3,52.7,66474,1159563.11,1.0,64666.994680851065,33.86286472148541,1882.8201058201057,866.6243386243386,45.93462962962963,676.3412698412699,36.30785714285714,339.85449735449737,17.49298941798942,58.19047619047619,15.325396825396826,31.74140211640212,42.86507936507937,56.618412698412705,4326.0291005291,402.27513227513225,10.039867724867724,241.8862433862434,55.70968253968255,160.38888888888889,42.96756613756614,110973.89866666666,210552105.5702918,127438.94021739131,71582.86376811595,111.005291005291,7.824259259259258,76.84656084656085,5.126375661375661,78.66402116402116,5.20478835978836,72.85978835978835,4.822433862433862,110.80952380952381,7.327328042328042,106.03174603174604,7.067804232804232,169.38888888888889,10.91791005291005,148.16666666666666,9.7860582010582,123.17724867724868,8.103783068783068,519.3835978835979,33.55425925925926,2410.1825396825398,114.08994708994709,4.816296296296296,198.5,24.566137566137566,9.92169312169312,2518.0158730158732,84.92063492063492,4.264312169312169,611.6031746031746,4.603174603174603,4.19015873015873,119.67195767195767,8.282857142857143,782.7460317460317,93.95108465608465,23.57936507936508,3.2840211640211643,6.587301587301587,1.1774074074074075,613.9153439153439,86.77727513227512,53.73015873015873,7.7870105820105815,35.77513227513227,4.642089947089947,553.4814814814815,36.65293650793651,206.4206349206349,84.46925925925926,347.0608465608466,28.238544973544975,56.94973544973545,73.26899470899473,170.7010582010582,23.910793650793654,149.47089947089947,83.53497354497355,176.35978835978835,33.838994708994704,64018.97066666667,31363.641025641027,41811.23961661342,48641.59829059829,75585.93169398907,98271.73537604457,2518.0158730158732,151.44973544973544,7.707645502645502,8.41005291005291,9.07515873015873,85.73015873015873,16.976322751322748,287.27513227513225,14.213333333333331,15.338624338624339,16.651349206349206,101.66666666666667,20.48936507936508,438.494708994709,21.733650793650792,23.38888888888889,25.85854497354497,115.52116402116403,25.55314814814815,1091.3862433862435,56.081296296296294,37.783068783068785,46.03399470899471,158.67195767195767,36.716375661375665,98432.71883289125,68938.93103448275,38591.89156626506,56615.67226890756,60134.590361445786,66151.93793103448
93108,300,543,226,7704,535,2,1,168,0,9479,713,7.52,192303.0,8.5,81.5,4.0,0.6,75.3,11097,4246368.38,83.0,37650.857142857145,20.033981481481483,1760.3302752293578,1362.8256880733945,75.20844036697248,307.39449541284404,17.138440366972475,90.11009174311927,4.900550458715596,63.77064220183486,13.98165137614679,27.638532110091745,49.788990825688074,55.84779816513761,3895.1009174311926,501.11009174311926,12.976055045871563,282.5045871559633,54.09229357798166,218.60550458715596,42.237981651376145,85485.10576923077,159330176.92307693,96959.19417475729,60187.354838709674,109.27522935779817,7.580091743119265,78.86238532110092,5.389816513761469,83.02752293577981,6.832385321100918,109.39449541284404,7.795504587155965,141.13761467889907,10.439724770642203,129.1834862385321,8.970733944954128,174.7981651376147,12.294403669724772,137.6697247706422,10.02788990825688,98.53211009174312,6.787889908256882,298.7522935779817,20.211009174311926,2066.4954128440368,117.87155963302752,6.156422018348623,299.3119266055046,48.93577981651376,9.987614678899083,1909.0366972477063,64.40366972477064,4.028440366972477,624.0366972477065,4.532110091743119,3.019449541284404,140.67889908256882,11.159908256880735,675.9082568807339,85.37394495412842,24.137614678899084,3.448715596330275,11.0,2.0028440366972475,544.045871559633,81.8504587155963,64.02752293577981,9.008440366972478,41.51376146788991,5.471467889908256,558.605504587156,38.86807339449542,209.27522935779817,78.31211009174311,349.3302752293578,31.48220183486239,66.77064220183486,61.82623853211009,147.44954128440367,22.436422018348626,142.5045871559633,86.05990825688075,201.88073394495413,39.09036697247707,44530.846153846156,28337.69230769231,35895.51162790698,41468.15957446808,60687.7191011236,82241.18072289157,1909.0366972477063,268.10091743119267,17.53963302752293,17.853211009174313,22.689174311926603,93.39449541284404,21.674678899082565,232.05504587155963,15.053944954128442,13.431192660550458,14.791651376146788,77.63302752293578,17.82743119266055,431.6330275229358,28.08192660550459,19.412844036697248,30.007064220183487,117.23853211009174,30.331467889908257,518.0642201834862,35.654495412844035,13.706422018348624,24.25532110091743,95.21100917431193,27.414587155963304,78450.36538461539,34173.846153846156,42629.275862068964,51327.64367816092,44930.70238095238,54483.31578947369
90212,91,469,117,7988,660,9,0,242,0,9576,720,7.52,91663.0,7.6,73.1,11.6,2.0,67.9,10999,2261239.45,37.0,56635.087256493505,31.431906677393403,1762.0168336673346,862.9174348697395,48.61743887775552,642.240881763527,36.14025651302605,256.85851703406814,14.36059719438878,93.15350701402805,19.395991983967935,28.049675350701403,73.75751503006012,63.814112224448905,3961.5783567134267,561.7859719438878,14.363903807615232,407.8356713426854,64.79749899799599,153.9503006012024,33.799723446893786,76849.3344182262,139544296.02434078,89085.0322180917,51335.044402456304,134.19639278557113,10.114685370741483,103.91462925851704,7.928789579158317,101.81082164328657,7.873723446893787,98.90501002004008,7.548004008016034,134.44288577154308,10.191286573146293,121.75270541082165,9.22469739478958,164.62685370741482,12.197627254509019,128.49218436873747,9.343575150300602,89.74268537074148,6.50298997995992,257.78877755511024,18.112941883767537,2103.224849699399,135.75951903807615,6.428100200400801,202.96392785571143,34.44809619238477,13.223006012024046,2220.0553106212424,95.95390781563127,5.457775551102205,549.1547094188377,5.35751503006012,5.118609218436874,149.9823647294589,12.315446893787575,580.0188376753507,89.89143887775552,25.453306613226452,5.221478957915831,9.546693386773548,2.2017234468937876,605.6717434869739,83.48614428857717,61.39559118236473,8.79679358717435,53.58677354709419,6.715102204408818,607.82124248497,45.42571943887776,274.59719438877755,86.63678957915832,333.2240480961924,33.648412825651306,62.7563126252505,70.66665330661323,153.06212424849699,28.823050100200405,211.84088176352705,89.14157515030061,180.1619238476954,39.33371543086173,44837.196501220504,26657.317851147174,34299.73311597578,39867.05405405405,57730.647243388616,80570.3018967334,2220.0553106212424,258.1110220440882,16.140440881763528,17.716633266533066,17.464468937875754,135.79158316633266,26.39219639278557,316.10180360721444,19.09396392785571,21.09819639278557,20.804028056112227,116.3991983967936,23.50827254509018,442.07174348697396,26.340416833667334,27.443286573146292,27.437046092184367,116.41763527054108,25.039426853707415,636.6529058116232,37.50334268537074,29.695791583166333,31.047951903807622,100.93346693386773,24.17856112224449,72581.53648593559,53964.61178861788,33213.08163265306,45127.786717752235,46953.10052910053,50020.60301034807
92660,532,1682,864,27965,1246,49,18,731,0,33087,2462,7.44,142500.0,8.8,77.4,8.2,1.0,70.8,36100,2512905.36,59.0,65038.65793780687,28.020490196078434,2310.560260586319,1333.7068403908795,57.251058631921815,756.3729641693811,33.01942996742671,220.48045602605862,9.566775244299674,83.8485342019544,22.36156351791531,37.60144951140065,61.486970684039086,57.67555374592834,5102.760586319218,517.3973941368079,9.689267100977197,368.5700325732899,66.13835504885994,148.8273615635179,33.37307817589576,101316.74795417348,216266104.41898528,113133.54918032787,65229.16,114.4641693811075,6.4408957654723125,86.54885993485343,5.293013029315961,97.78827361563518,5.766107491856678,96.7084690553746,5.721091205211726,143.1889250814332,8.545912052117265,140.9739413680782,8.335456026058631,211.94788273615634,12.401319218241042,182.9071661237785,10.729429967426709,145.12377850162866,8.535065146579804,474.1612377850163,27.90571661237785,2729.6026058631924,135.34039087947883,4.988322475570032,267.0798045602606,33.26872964169381,9.70157980456026,2791.5537459283387,95.16123778501628,4.235912052117263,763.586319218241,6.91042345276873,4.428941368078176,149.63029315960912,9.268338762214984,932.5032573289902,94.4093973941368,26.306188925081432,3.4918729641693815,10.617263843648209,1.4472475570032572,611.6791530944625,85.88776872964169,68.63843648208469,8.437442996742671,44.068403908794785,4.860114006514658,689.086319218241,40.42662866449511,232.6726384364821,86.01868078175896,456.41368078175896,32.84449511400652,78.4071661237785,74.1085016286645,224.25244299674267,26.122817589576545,154.2654723127036,87.78141693811075,232.16123778501628,43.25454397394137,54520.375409836066,30129.963157894737,38934.06547619047,46222.40651801029,67071.39049235993,90343.29963898916,2791.5537459283387,251.6384364820847,10.850651465798048,12.387622149837133,10.811628664495114,114.72638436482085,18.6564332247557,343.4918566775244,15.464983713355048,19.95439739413681,18.608029315960913,109.25081433224756,19.50802931596091,589.0602605863193,27.39703583061889,27.737785016286644,28.67342019543974,144.6726384364821,27.12024429967426,964.7605863192182,45.961579804560266,35.0814332247557,38.97553745928339,176.2915309446254,34.226335504885995,86952.0736497545,55085.537974683546,32628.984615384616,49034.08983050848,52541.396103896106,53158.71428571428
